,ID,Mandát,Název strany,Politická příslušnost,Rok,Titul,Věk,"příjmení, jméno, tituly",v %
2168,Štěpán Martin MUDr.1971,True,TOP 09,BEZPP,2018,True,47.0,Štěpán Martin MUDr.,2.12
2169,Syrovátka Jonáš Mgr.1992,True,TOP 09,TOP 09,2018,True,26.0,Syrovátka Jonáš Mgr.,2.05
2170,Jehlička Petr MUDr. Ph.D.1964,True,TOP 09,TOP 09,2018,True,54.0,Jehlička Petr MUDr. Ph.D.,2.09
2171,Farník Petr Bc.1986,True,TOP 09,TOP 09,2018,True,32.0,Farník Petr Bc.,2.02
2172,Větrovec Jiří Mgr.1986,True,TOP 09,TOP 09,2018,True,32.0,Větrovec Jiří Mgr.,2.04
2173,Víznerová Petra Ing. Ph.D.1975,True,TOP 09,TOP 09,2018,True,43.0,Víznerová Petra Ing. Ph.D.,2.03
2174,Vlnas Michal1967,True,TOP 09,TOP 09,2018,False,51.0,Vlnas Michal,1.99
2175,Kraftová Patricie DiS.1979,True,TOP 09,TOP 09,2018,True,39.0,Kraftová Patricie DiS.,2.0
2176,Hrnčíř Bohumil Ing.1979,True,TOP 09,TOP 09,2018,True,39.0,Hrnčíř Bohumil Ing.,1.98
2177,Leška Martin Bc.1988,True,TOP 09,TOP 09,2018,True,30.0,Leška Martin Bc.,1.98
2178,Hesová Sandra Ing.1986,True,TOP 09,TOP 09,2018,True,32.0,Hesová Sandra Ing.,1.96
2179,Šmíd Ota1981,True,TOP 09,TOP 09,2018,False,37.0,Šmíd Ota,1.96
2180,Jindra Tomáš DiS.1975,True,TOP 09,TOP 09,2018,True,43.0,Jindra Tomáš DiS.,1.93
2181,Vicenda Petr Ing.1977,True,TOP 09,BEZPP,2018,True,41.0,Vicenda Petr Ing.,1.9
2182,Kastner Luboš Ing.1979,True,TOP 09,TOP 09,2018,True,39.0,Kastner Luboš Ing.,1.86
2183,Prajka Lukáš MUDr.1985,True,TOP 09,TOP 09,2018,True,33.0,Prajka Lukáš MUDr.,1.85
2184,Rybáková Veronika Bc.1991,True,TOP 09,TOP 09,2018,True,27.0,Rybáková Veronika Bc.,1.8
2185,Vít Martin Bc. MPA1971,True,TOP 09,TOP 09,2018,True,47.0,Vít Martin Bc. MPA,1.74
2186,Šafránková Eva Mgr.1979,True,TOP 09,TOP 09,2018,True,39.0,Šafránková Eva Mgr.,1.64
2187,Levová Jana,False,Svob.a př.dem.-T.Okamura (SPD),,2018,False,,Levová Jana,2.38
2188,Liška Pavel,False,Svob.a př.dem.-T.Okamura (SPD),,2018,False,,Liška Pavel,2.25
2189,Hrabák Petr Ing.,False,Svob.a př.dem.-T.Okamura (SPD),,2018,True,,Hrabák Petr Ing.,2.24
2190,Hojerová Jaroslava,False,Svob.a př.dem.-T.Okamura (SPD),,2018,False,,Hojerová Jaroslava,2.23
2191,Kauer František Ing.,False,Svob.a př.dem.-T.Okamura (SPD),,2018,True,,Kauer František Ing.,2.22
2192,Trnka Václav Ing.,False,Svob.a př.dem.-T.Okamura (SPD),,2018,True,,Trnka Václav Ing.,2.24
2193,Štádler Jiří,False,Svob.a př.dem.-T.Okamura (SPD),,2018,False,,Štádler Jiří,2.2
2194,Slaný Pavel,False,Svob.a př.dem.-T.Okamura (SPD),,2018,False,,Slaný Pavel,2.18
2195,Zieba Jakub,False,Svob.a př.dem.-T.Okamura (SPD),,2018,False,,Zieba Jakub,2.17
2196,Dvořáková Adéla,False,Svob.a př.dem.-T.Okamura (SPD),,2018,False,,Dvořáková Adéla,2.22
2197,Kahoun Tomáš Ing.,False,Svob.a př.dem.-T.Okamura (SPD),,2018,True,,Kahoun Tomáš Ing.,2.21
2198,Uxa Karel,False,Svob.a př.dem.-T.Okamura (SPD),,2018,False,,Uxa Karel,2.16
2199,Sulánský Libor,False,Svob.a př.dem.-T.Okamura (SPD),,2018,False,,Sulánský Libor,2.13
2200,Hájková Jiřina,False,Svob.a př.dem.-T.Okamura (SPD),,2018,False,,Hájková Jiřina,2.14
2201,Bozděch Jiří,False,Svob.a př.dem.-T.Okamura (SPD),,2018,False,,Bozděch Jiří,2.15
2202,Gut Jiří,False,Svob.a př.dem.-T.Okamura (SPD),,2018,False,,Gut Jiří,2.13
2203,Valachová Edita,False,Svob.a př.dem.-T.Okamura (SPD),,2018,False,,Valachová Edita,2.13
2204,Kopačka Roman,False,Svob.a př.dem.-T.Okamura (SPD),,2018,False,,Kopačka Roman,2.14
2205,Štika Eduard,False,Svob.a př.dem.-T.Okamura (SPD),,2018,False,,Štika Eduard,2.11
2206,Viková Jana,False,Svob.a př.dem.-T.Okamura (SPD),,2018,False,,Viková Jana,2.12
2207,Kadlecová Pavla,False,Svob.a př.dem.-T.Okamura (SPD),,2018,False,,Kadlecová Pavla,2.12
2208,Kalous Stanislav,False,Svob.a př.dem.-T.Okamura (SPD),,2018,False,,Kalous Stanislav,2.11
2209,Baxa Petr,False,Svob.a př.dem.-T.Okamura (SPD),,2018,False,,Baxa Petr,2.11
2210,Toman Jiří Mgr.,False,Svob.a př.dem.-T.Okamura (SPD),,2018,True,,Toman Jiří Mgr.,2.12
2211,Veinfurtová Lucie,False,Svob.a př.dem.-T.Okamura (SPD),,2018,False,,Veinfurtová Lucie,2.12
2212,Mlejnecká Jarmila Bc.,False,Svob.a př.dem.-T.Okamura (SPD),,2018,True,,Mlejnecká Jarmila Bc.,2.11
2213,Dvořák Petr,False,Svob.a př.dem.-T.Okamura (SPD),,2018,False,,Dvořák Petr,2.11
2214,Přibyl Pavel,False,Svob.a př.dem.-T.Okamura (SPD),,2018,False,,Přibyl Pavel,2.1
2215,Beroušek Jakub,False,Svob.a př.dem.-T.Okamura (SPD),,2018,False,,Beroušek Jakub,2.11
2216,Smolík Martin,False,Svob.a př.dem.-T.Okamura (SPD),,2018,False,,Smolík Martin,2.11
2217,Ziebová Jaroslava,False,Svob.a př.dem.-T.Okamura (SPD),,2018,False,,Ziebová Jaroslava,2.1
2218,Hovorka Tomáš,False,Svob.a př.dem.-T.Okamura (SPD),,2018,False,,Hovorka Tomáš,2.1
2219,Kanyicska Tibor,False,Svob.a př.dem.-T.Okamura (SPD),,2018,False,,Kanyicska Tibor,2.09
2220,Nedvídková Jaroslava,False,Svob.a př.dem.-T.Okamura (SPD),,2018,False,,Nedvídková Jaroslava,2.1
2221,Sobotková Gabriela,False,Svob.a př.dem.-T.Okamura (SPD),,2018,False,,Sobotková Gabriela,2.09
2222,Story David,False,Svob.a př.dem.-T.Okamura (SPD),,2018,False,,Story David,2.1
2223,Karkoš Petr,False,Svob.a př.dem.-T.Okamura (SPD),,2018,False,,Karkoš Petr,2.07
2224,Šrámková Bohuslava,False,Svob.a př.dem.-T.Okamura (SPD),,2018,False,,Šrámková Bohuslava,2.06
2225,Vavřička Tomáš,False,Svob.a př.dem.-T.Okamura (SPD),,2018,False,,Vavřička Tomáš,2.08
2226,Charvátová Karolína,False,Svob.a př.dem.-T.Okamura (SPD),,2018,False,,Charvátová Karolína,2.07
2227,Hammerová Marcela,False,Svob.a př.dem.-T.Okamura (SPD),,2018,False,,Hammerová Marcela,2.05
2228,Halová Marie,False,Svob.a př.dem.-T.Okamura (SPD),,2018,False,,Halová Marie,2.05
2229,Lukašáková Iva,False,Svob.a př.dem.-T.Okamura (SPD),,2018,False,,Lukašáková Iva,2.04
2230,Bešornová Věra,False,Svob.a př.dem.-T.Okamura (SPD),,2018,False,,Bešornová Věra,2.03
2231,Blažková Vlasta,False,Svob.a př.dem.-T.Okamura (SPD),,2018,False,,Blažková Vlasta,2.01
2232,Hrabáková Libuše,False,Svob.a př.dem.-T.Okamura (SPD),,2018,False,,Hrabáková Libuše,1.96
2233,Burcal Miroslav,False,Svob.a př.dem.-T.Okamura (SPD),,2018,False,,Burcal Miroslav,1.91
2234,Baxa Martin Mgr.1975,True,Občanská demokratická strana,ODS,2018,True,43.0,Baxa Martin Mgr.,2.62
2235,Šindelář Pavel Mgr.1981,True,Občanská demokratická strana,ODS,2018,True,37.0,Šindelář Pavel Mgr.,2.24
2236,Šlouf David Bc. MBA1973,True,Občanská demokratická strana,ODS,2018,True,45.0,Šlouf David Bc. MBA,2.2
2237,Šneberger Jiří Ing.1960,True,Občanská demokratická strana,ODS,2018,True,58.0,Šneberger Jiří Ing.,2.35
2238,Mauritzová Ilona doc. PaedDr. Ph.D.1960,True,Občanská demokratická strana,ODS,2018,True,58.0,Mauritzová Ilona doc. PaedDr. Ph.D.,2.27
2239,Matoušová Helena1960,True,Občanská demokratická strana,ODS,2018,False,58.0,Matoušová Helena,2.16
2240,Trůková Eva1973,True,Občanská demokratická strana,ODS,2018,False,45.0,Trůková Eva,2.15
2241,Hegner Lukáš Mgr.1982,True,Občanská demokratická strana,ODS,2018,True,36.0,Hegner Lukáš Mgr.,2.16
2242,Jilichová Nová Veronika MUDr. Ing.1977,True,Občanská demokratická strana,ODS,2018,True,41.0,Jilichová Nová Veronika MUDr. Ing.,2.19
2243,Uhlík Milan Ing.1971,True,Občanská demokratická strana,ODS,2018,True,47.0,Uhlík Milan Ing.,2.15
2244,Aschenbrenner Lumír Ing.1960,True,Občanská demokratická strana,ODS,2018,True,58.0,Aschenbrenner Lumír Ing.,2.36
2245,Mádr Zdeněk Ing.1957,True,Občanská demokratická strana,ODS,2018,True,61.0,Mádr Zdeněk Ing.,2.18
2246,Řehula Jan Mgr.1974,True,Občanská demokratická strana,BEZPP,2018,True,44.0,Řehula Jan Mgr.,2.2
2247,"Hájek Marcel MUDr. ThMgr. Ph.D., FICS.1965",True,Občanská demokratická strana,ODS,2018,True,53.0,"Hájek Marcel MUDr. ThMgr. Ph.D., FICS.",2.23
2248,Krejsová Marcela JUDr.1958,True,Občanská demokratická strana,ODS,2018,True,60.0,Krejsová Marcela JUDr.,2.16
2249,Řežábová Helena Ing.1960,True,Občanská demokratická strana,ODS,2018,True,58.0,Řežábová Helena Ing.,2.14
2250,Rottová Irena1963,True,Občanská demokratická strana,ODS,2018,False,55.0,Rottová Irena,2.13
2251,Šlajsová Miloslava Ing.1953,True,Občanská demokratická strana,ODS,2018,True,65.0,Šlajsová Miloslava Ing.,2.13
2252,Čermák Jakub Mgr.1985,True,Občanská demokratická strana,ODS,2018,True,33.0,Čermák Jakub Mgr.,2.12
2253,Drechslerová Martina1971,True,Občanská demokratická strana,ODS,2018,False,47.0,Drechslerová Martina,2.13
2254,Dischinger Ivan1963,True,Občanská demokratická strana,ODS,2018,False,55.0,Dischinger Ivan,2.12
2255,Trylčová Radka Mgr.1975,True,Občanská demokratická strana,ODS,2018,True,43.0,Trylčová Radka Mgr.,2.12
2256,Husák Jan Mgr.1977,True,Občanská demokratická strana,ODS,2018,True,41.0,Husák Jan Mgr.,2.11
2257,Uhrin Ladislav1968,True,Občanská demokratická strana,ODS,2018,False,50.0,Uhrin Ladislav,2.11
2258,Tafat Ivan Mgr.1983,True,Občanská demokratická strana,ODS,2018,True,35.0,Tafat Ivan Mgr.,2.14
2259,Kohel Libor1964,True,Občanská demokratická strana,ODS,2018,False,54.0,Kohel Libor,2.1
2260,Kašpar Václav1983,True,Občanská demokratická strana,ODS,2018,False,35.0,Kašpar Václav,2.1
2261,Hlaváček Jan1977,True,Občanská demokratická strana,ODS,2018,False,41.0,Hlaváček Jan,2.11
2262,Hógel Josef Ing. CSc.1944,True,Občanská demokratická strana,ODS,2018,True,74.0,Hógel Josef Ing. CSc.,2.1
2263,Hončarová Zdeňka Bc.1974,True,Občanská demokratická strana,ODS,2018,True,44.0,Hončarová Zdeňka Bc.,2.11
2264,Marková Pavla1973,True,Občanská demokratická strana,ODS,2018,False,45.0,Marková Pavla,2.09
2265,Seitz Václav MSc.1960,True,Občanská demokratická strana,ODS,2018,False,58.0,Seitz Václav MSc.,2.09
2266,Kokoška Šimon Mgr. et Mgr.1986,True,Občanská demokratická strana,ODS,2018,True,32.0,Kokoška Šimon Mgr. et Mgr.,2.1
2267,Holcová Renáta1997,True,Občanská demokratická strana,ODS,2018,False,21.0,Holcová Renáta,2.08
2268,Brodzianská Lenka Ing.1953,True,Občanská demokratická strana,ODS,2018,True,65.0,Brodzianská Lenka Ing.,2.08
2269,Brázdová Jitka1975,True,Občanská demokratická strana,ODS,2018,False,43.0,Brázdová Jitka,2.07
2270,Baloun Petr Ing.1977,True,Občanská demokratická strana,ODS,2018,True,41.0,Baloun Petr Ing.,2.08
2271,Trefná Kryštofová Linda Ing.1978,True,Občanská demokratická strana,ODS,2018,True,40.0,Trefná Kryštofová Linda Ing.,2.06
2272,Javůrek Libor1945,True,Občanská demokratická strana,ODS,2018,False,73.0,Javůrek Libor,2.05
2273,Daniel Antonín1963,True,Občanská demokratická strana,ODS,2018,False,55.0,Daniel Antonín,2.04
2274,Říhová Václava Ing.1954,True,Občanská demokratická strana,ODS,2018,True,64.0,Říhová Václava Ing.,2.03
2275,Hirschová Vladimíra Mgr.1964,True,Občanská demokratická strana,ODS,2018,True,54.0,Hirschová Vladimíra Mgr.,2.02
2276,Tišer Petr Mgr.1980,True,Občanská demokratická strana,ODS,2018,True,38.0,Tišer Petr Mgr.,2.0
2277,Malast Jan JUDr. PhDr. Ph.D.1980,True,Občanská demokratická strana,ODS,2018,True,38.0,Malast Jan JUDr. PhDr. Ph.D.,1.98
2278,Kalián Jan1982,True,Občanská demokratická strana,ODS,2018,False,36.0,Kalián Jan,1.93
2279,Svoboda Karel1969,True,Občanská demokratická strana,ODS,2018,False,49.0,Svoboda Karel,1.88
2280,Šmídovec Marek1973,True,Občanská demokratická strana,ODS,2018,False,45.0,Šmídovec Marek,1.79
2281,"Klečka Jiří MUDr. Ph.D., MBA",False,NOVÁ PLZEŇ s Jiřím Strobachem,,2018,True,,"Klečka Jiří MUDr. Ph.D., MBA",3.42
2282,Fischer Jan,False,NOVÁ PLZEŇ s Jiřím Strobachem,,2018,False,,Fischer Jan,2.83
2283,Brousilová Markéta,False,NOVÁ PLZEŇ s Jiřím Strobachem,,2018,False,,Brousilová Markéta,2.28
2284,Novotný Zdeněk doc. MUDr. CSc.,False,NOVÁ PLZEŇ s Jiřím Strobachem,,2018,True,,Novotný Zdeněk doc. MUDr. CSc.,2.76
2285,Strobach Jiří,False,NOVÁ PLZEŇ s Jiřím Strobachem,,2018,False,,Strobach Jiří,3.02
2286,Pešík Petr Ing.,False,NOVÁ PLZEŇ s Jiřím Strobachem,,2018,True,,Pešík Petr Ing.,2.18
2287,Kastner Petr,False,NOVÁ PLZEŇ s Jiřím Strobachem,,2018,False,,Kastner Petr,2.09
2288,Mastná Marie MUDr.,False,NOVÁ PLZEŇ s Jiřím Strobachem,,2018,True,,Mastná Marie MUDr.,2.21
2289,Cihlář Marek Bc.,False,NOVÁ PLZEŇ s Jiřím Strobachem,,2018,True,,Cihlář Marek Bc.,2.09
2290,Radová Petra,False,NOVÁ PLZEŇ s Jiřím Strobachem,,2018,False,,Radová Petra,2.16
2291,Horváth Štěpán,False,NOVÁ PLZEŇ s Jiřím Strobachem,,2018,False,,Horváth Štěpán,2.06
2292,Zettlová Veronika Mgr. Bc.,False,NOVÁ PLZEŇ s Jiřím Strobachem,,2018,True,,Zettlová Veronika Mgr. Bc.,2.17
2293,Zuska Petr Ing.,False,NOVÁ PLZEŇ s Jiřím Strobachem,,2018,True,,Zuska Petr Ing.,2.06
2294,Zilvar Jan,False,NOVÁ PLZEŇ s Jiřím Strobachem,,2018,False,,Zilvar Jan,2.07
2295,Čermák Petr,False,NOVÁ PLZEŇ s Jiřím Strobachem,,2018,False,,Čermák Petr,2.09
2296,Černý Zdeněk,False,NOVÁ PLZEŇ s Jiřím Strobachem,,2018,False,,Černý Zdeněk,2.05
2297,Kutil Tomáš,False,NOVÁ PLZEŇ s Jiřím Strobachem,,2018,False,,Kutil Tomáš,2.06
2298,Lomická Kateřina Mgr.,False,NOVÁ PLZEŇ s Jiřím Strobachem,,2018,True,,Lomická Kateřina Mgr.,2.11
2299,Berková Jaroslava,False,NOVÁ PLZEŇ s Jiřím Strobachem,,2018,False,,Berková Jaroslava,2.02
2300,Chmelířová Kateřina Bc.,False,NOVÁ PLZEŇ s Jiřím Strobachem,,2018,True,,Chmelířová Kateřina Bc.,2.06
2301,Šíp František,False,NOVÁ PLZEŇ s Jiřím Strobachem,,2018,False,,Šíp František,2.02
2302,Suschanková Lucie,False,NOVÁ PLZEŇ s Jiřím Strobachem,,2018,False,,Suschanková Lucie,2.04
2303,Koptík Petr,False,NOVÁ PLZEŇ s Jiřím Strobachem,,2018,False,,Koptík Petr,2.08
2304,Radová Marie,False,NOVÁ PLZEŇ s Jiřím Strobachem,,2018,False,,Radová Marie,2.01
2305,Major Václav Ing.,False,NOVÁ PLZEŇ s Jiřím Strobachem,,2018,True,,Major Václav Ing.,2.04
2306,Juliusová Petra,False,NOVÁ PLZEŇ s Jiřím Strobachem,,2018,False,,Juliusová Petra,2.04
2307,Hodková Jaroslava MUDr.,False,NOVÁ PLZEŇ s Jiřím Strobachem,,2018,True,,Hodková Jaroslava MUDr.,2.02
2308,Krejčík Josef,False,NOVÁ PLZEŇ s Jiřím Strobachem,,2018,False,,Krejčík Josef,2.02
2309,Carda Tomáš,False,NOVÁ PLZEŇ s Jiřím Strobachem,,2018,False,,Carda Tomáš,2.05
2310,Adamcová Marie,False,NOVÁ PLZEŇ s Jiřím Strobachem,,2018,False,,Adamcová Marie,2.02
2311,Kojzarová Markéta,False,NOVÁ PLZEŇ s Jiřím Strobachem,,2018,False,,Kojzarová Markéta,2.04
2312,Rada Stanislav MgA. DiS.,False,NOVÁ PLZEŇ s Jiřím Strobachem,,2018,True,,Rada Stanislav MgA. DiS.,2.08
2313,Majorová Eva,False,NOVÁ PLZEŇ s Jiřím Strobachem,,2018,False,,Majorová Eva,2.01
2314,Pitule Miroslav,False,NOVÁ PLZEŇ s Jiřím Strobachem,,2018,False,,Pitule Miroslav,2.03
2315,Körnerová Nikola Bc.,False,NOVÁ PLZEŇ s Jiřím Strobachem,,2018,True,,Körnerová Nikola Bc.,2.01
2316,Trejbal Patrik,False,NOVÁ PLZEŇ s Jiřím Strobachem,,2018,False,,Trejbal Patrik,2.01
2317,Vaněk Alan,False,NOVÁ PLZEŇ s Jiřím Strobachem,,2018,False,,Vaněk Alan,2.0
2318,Štěpán Petr Ing.,False,NOVÁ PLZEŇ s Jiřím Strobachem,,2018,True,,Štěpán Petr Ing.,2.01
2319,Hodek Jaroslav MUDr.,False,NOVÁ PLZEŇ s Jiřím Strobachem,,2018,True,,Hodek Jaroslav MUDr.,2.01
2320,Pešek Jiří,False,NOVÁ PLZEŇ s Jiřím Strobachem,,2018,False,,Pešek Jiří,1.99
2321,Šípová Eva,False,NOVÁ PLZEŇ s Jiřím Strobachem,,2018,False,,Šípová Eva,1.95
2322,Mrázek Jan,False,NOVÁ PLZEŇ s Jiřím Strobachem,,2018,False,,Mrázek Jan,1.95
2323,Kotal Jan,False,NOVÁ PLZEŇ s Jiřím Strobachem,,2018,False,,Kotal Jan,1.98
2324,Štich Lukáš PhDr.,False,NOVÁ PLZEŇ s Jiřím Strobachem,,2018,True,,Štich Lukáš PhDr.,2.0
2325,Čermák Filip,False,NOVÁ PLZEŇ s Jiřím Strobachem,,2018,False,,Čermák Filip,1.92
2326,Cihlář Zdeněk,False,NOVÁ PLZEŇ s Jiřím Strobachem,,2018,False,,Cihlář Zdeněk,1.87
2327,Čech Pavel,False,NOVÁ PLZEŇ s Jiřím Strobachem,,2018,False,,Čech Pavel,1.79
2328,Zarzycký Roman Mgr.1977,True,ANO 2011,ANO,2018,True,41.0,Zarzycký Roman Mgr.,2.24
2329,Kantorová Lucie Mgr. et Mgr.1986,True,ANO 2011,ANO,2018,True,32.0,Kantorová Lucie Mgr. et Mgr.,2.2
2330,"Mádlová Ivana PhDr. Ph.D., MBA1966",True,ANO 2011,ANO,2018,True,52.0,"Mádlová Ivana PhDr. Ph.D., MBA",2.22
2331,Gola Vlastimil Ing.1957,True,ANO 2011,ANO,2018,True,61.0,Gola Vlastimil Ing.,2.17
2332,Fišer Petr1973,True,ANO 2011,ANO,2018,False,45.0,Fišer Petr,2.18
2333,Hausner Michal1981,True,ANO 2011,ANO,2018,False,37.0,Hausner Michal,2.17
2334,Bartáková Eliška Mgr.1957,True,ANO 2011,ANO,2018,True,61.0,Bartáková Eliška Mgr.,2.16
2335,Blažek Jindřich Ing.1986,True,ANO 2011,ANO,2018,True,32.0,Blažek Jindřich Ing.,2.17
2336,Farhan Kamal MUDr.1969,True,ANO 2011,ANO,2018,True,49.0,Farhan Kamal MUDr.,2.17
2337,Procházka David Mgr.1975,True,ANO 2011,ANO,2018,True,43.0,Procházka David Mgr.,2.18
2338,Šrámek Jiří Ing.1963,True,ANO 2011,ANO,2018,True,55.0,Šrámek Jiří Ing.,2.16
2339,Braun Milan Ing. Mgr.1986,True,ANO 2011,BEZPP,2018,True,32.0,Braun Milan Ing. Mgr.,2.15
2340,Šustáček Petr Bc.1979,True,ANO 2011,ANO,2018,True,39.0,Šustáček Petr Bc.,2.15
2341,Kořanová Barbora Mgr.1984,True,ANO 2011,ANO,2018,True,34.0,Kořanová Barbora Mgr.,2.16
2342,Zeman Pavel1951,True,ANO 2011,ANO,2018,False,67.0,Zeman Pavel,2.15
2343,Štěpán Jan Ing.1987,True,ANO 2011,ANO,2018,True,31.0,Štěpán Jan Ing.,2.15
2344,Soukup Tomáš1987,True,ANO 2011,ANO,2018,False,31.0,Soukup Tomáš,2.15
2345,Řepíková Zdeňka Mgr.1989,True,ANO 2011,ANO,2018,True,29.0,Řepíková Zdeňka Mgr.,2.15
2346,Kakeš Jan Ing.1989,True,ANO 2011,ANO,2018,True,29.0,Kakeš Jan Ing.,2.15
2347,Štěpáník Milan MUDr.1955,True,ANO 2011,ANO,2018,True,63.0,Štěpáník Milan MUDr.,2.15
2348,Průcha Radoslav1968,True,ANO 2011,ANO,2018,False,50.0,Průcha Radoslav,2.14
2349,Bubeníčková Ivana Ing.1966,True,ANO 2011,ANO,2018,True,52.0,Bubeníčková Ivana Ing.,2.14
2350,Vrbová Lenka Ing.1977,True,ANO 2011,ANO,2018,True,41.0,Vrbová Lenka Ing.,2.14
2351,Holý Martin JUDr.1986,True,ANO 2011,ANO,2018,True,32.0,Holý Martin JUDr.,2.14
2352,Hlad Radek Mgr.1979,True,ANO 2011,ANO,2018,True,39.0,Hlad Radek Mgr.,2.14
2353,Sládek Jiří1977,True,ANO 2011,ANO,2018,False,41.0,Sládek Jiří,2.13
2354,Barták Martin Ing. MBA1978,True,ANO 2011,ANO,2018,True,40.0,Barták Martin Ing. MBA,2.13
2355,Trampota Pavel1970,True,ANO 2011,ANO,2018,False,48.0,Trampota Pavel,2.13
2356,Ottová Ivana1959,True,ANO 2011,ANO,2018,False,59.0,Ottová Ivana,2.13
2357,Zelinka Lukáš Mgr.1986,True,ANO 2011,ANO,2018,True,32.0,Zelinka Lukáš Mgr.,2.12
2358,Hejtmánek Tomáš Ing.1987,True,ANO 2011,ANO,2018,True,31.0,Hejtmánek Tomáš Ing.,2.12
2359,Brichcínová Martina Bc.1985,True,ANO 2011,ANO,2018,True,33.0,Brichcínová Martina Bc.,2.12
2360,Beran Václav1952,True,ANO 2011,ANO,2018,False,66.0,Beran Václav,2.11
2361,Langmaierová Zlata Mgr.1986,True,ANO 2011,ANO,2018,True,32.0,Langmaierová Zlata Mgr.,2.11
2362,Šuma Miroslav Mgr. et Mgr.1977,True,ANO 2011,ANO,2018,True,41.0,Šuma Miroslav Mgr. et Mgr.,2.1
2363,Sudová Kristýna1992,True,ANO 2011,BEZPP,2018,False,26.0,Sudová Kristýna,2.09
2364,Candra Václav1975,True,ANO 2011,ANO,2018,False,43.0,Candra Václav,2.08
2365,Krumpholcová Jaroslava1971,True,ANO 2011,ANO,2018,False,47.0,Krumpholcová Jaroslava,2.06
2366,Karas Milan Mgr.1987,True,ANO 2011,ANO,2018,True,31.0,Karas Milan Mgr.,2.08
2367,Lišková Marie Ing.1959,True,ANO 2011,ANO,2018,True,59.0,Lišková Marie Ing.,2.07
2368,Bagin Vladimír Ing.1963,True,ANO 2011,ANO,2018,True,55.0,Bagin Vladimír Ing.,2.07
2369,Rutová Miloslava Mgr.1948,True,ANO 2011,ANO,2018,True,70.0,Rutová Miloslava Mgr.,2.07
2370,Složil Martin1980,True,ANO 2011,ANO,2018,False,38.0,Složil Martin,2.05
2371,Balážová Lenka Mgr.1985,True,ANO 2011,ANO,2018,True,33.0,Balážová Lenka Mgr.,2.03
2372,Sokol František Ing. MBA1955,True,ANO 2011,ANO,2018,True,63.0,Sokol František Ing. MBA,2.01
2373,Lorenzová Jana1985,True,ANO 2011,BEZPP,2018,False,33.0,Lorenzová Jana,1.97
2374,Statevský Michal Ing.1970,True,ANO 2011,ANO,2018,True,48.0,Statevský Michal Ing.,1.9
2375,Chaloupek Václav Mgr.,False,PATRIOTI STAROST. S PODP. SVOB,,2018,True,,Chaloupek Václav Mgr.,3.96
2376,Rösch Ludvík JUDr.,False,PATRIOTI STAROST. S PODP. SVOB,,2018,True,,Rösch Ludvík JUDr.,2.96
2377,Michálek Jan Ing.,False,PATRIOTI STAROST. S PODP. SVOB,,2018,True,,Michálek Jan Ing.,2.4
2378,Brčková Lenka Ing.,False,PATRIOTI STAROST. S PODP. SVOB,,2018,True,,Brčková Lenka Ing.,2.44
2379,Popp Tomáš,False,PATRIOTI STAROST. S PODP. SVOB,,2018,False,,Popp Tomáš,2.92
2380,Dezort Martin Ing.,False,PATRIOTI STAROST. S PODP. SVOB,,2018,True,,Dezort Martin Ing.,2.43
2381,Maříková Jaroslava Ing.,False,PATRIOTI STAROST. S PODP. SVOB,,2018,True,,Maříková Jaroslava Ing.,2.51
2382,Zach Karel Ing.,False,PATRIOTI STAROST. S PODP. SVOB,,2018,True,,Zach Karel Ing.,2.71
2383,Pavelec Václav MUDr.,False,PATRIOTI STAROST. S PODP. SVOB,,2018,True,,Pavelec Václav MUDr.,2.47
2384,Albrecht Milan Ing.,False,PATRIOTI STAROST. S PODP. SVOB,,2018,True,,Albrecht Milan Ing.,2.32
2385,Kaňák Jan Ing. Ph.D.,False,PATRIOTI STAROST. S PODP. SVOB,,2018,True,,Kaňák Jan Ing. Ph.D.,2.75
2386,Nový Ladislav,False,PATRIOTI STAROST. S PODP. SVOB,,2018,False,,Nový Ladislav,2.48
2387,Folda Jiří,False,PATRIOTI STAROST. S PODP. SVOB,,2018,False,,Folda Jiří,2.18
2388,Sitta Jindřich MUDr.,False,PATRIOTI STAROST. S PODP. SVOB,,2018,True,,Sitta Jindřich MUDr.,2.48
2389,Markvartová Eva Mgr.,False,PATRIOTI STAROST. S PODP. SVOB,,2018,True,,Markvartová Eva Mgr.,2.36
2390,Froněk Pavel,False,PATRIOTI STAROST. S PODP. SVOB,,2018,False,,Froněk Pavel,2.29
2391,Malina Vlastimil,False,PATRIOTI STAROST. S PODP. SVOB,,2018,False,,Malina Vlastimil,2.34
2392,Bartman Vladislav Ing.,False,PATRIOTI STAROST. S PODP. SVOB,,2018,True,,Bartman Vladislav Ing.,2.18
2393,Kolář Antonín Mgr.,False,PATRIOTI STAROST. S PODP. SVOB,,2018,True,,Kolář Antonín Mgr.,2.35
2394,Kaucký Oldřich,False,PATRIOTI STAROST. S PODP. SVOB,,2018,False,,Kaucký Oldřich,2.19
2395,Miškolci Michal,False,PATRIOTI STAROST. S PODP. SVOB,,2018,False,,Miškolci Michal,2.14
2396,Bornová Kateřina MUDr.,False,PATRIOTI STAROST. S PODP. SVOB,,2018,True,,Bornová Kateřina MUDr.,2.3
2397,Tomeš Pavel MUDr.,False,PATRIOTI STAROST. S PODP. SVOB,,2018,True,,Tomeš Pavel MUDr.,2.17
